Results of differential gene expression analysis for cricket responses to larval infestation. Positional information for genes is given in 'Infestation_annotation' tab,,,,,,
baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
3.204150223,-1.273301,0.865560825,-1.471070506,0.14127205,NA,TOC.4T.01386
3.831608455,-0.737852036,0.879917416,-0.838546916,0.40172361,NA,TOC.4T.01399
3.759820381,-0.058260647,0.581151783,-0.100250311,0.920145605,NA,TOC.4T.01401
0.540665127,2.513137834,3.67209409,0.684388192,0.493730071,NA,TOC.4T.01382
452.3987361,0.103840381,0.097249181,1.067776407,0.285621383,0.628376439,TOC.4T.01381
114.2091572,-0.12381358,0.150285757,-0.823854388,0.4100223,0.730940157,TOC.4T.01383
487.2462051,0.137736148,0.201131119,0.684807746,0.493465247,0.78888949,TOC.4T.01384
233.9456668,-0.447622823,0.291891769,-1.533523278,0.125146976,0.427974721,TOC.4T.01400
14.98429122,-0.008315795,0.36052119,-0.023066036,0.981597597,0.996132637,TOC.4T.01411
0,NA,NA,NA,NA,NA,TOC.4T.01407
86.19900535,-0.08033204,0.797105263,-0.100779714,0.919725331,0.976300228,TOC.4T.01408
0.800786413,-1.352398024,3.635452214,-0.372002696,0.709890842,NA,TOC.4T.01410
6.484275061,-0.613416057,0.881147006,-0.69615632,0.486330939,0.785150891,TOC.4T.01409
59.53717583,0.357837022,0.323081704,1.107574392,0.268045668,0.610911583,TOC.5T.00001
84.33317671,-0.440590377,0.731857325,-0.602016762,0.54716298,0.818955231,TOC.5T.00003
347.1838046,-0.421057869,0.872104481,-0.48280668,0.629233007,0.861435381,TOC.5T.00002
307.2190273,0.014700656,0.785572666,0.018713299,0.985069819,0.996753673,TOC.5T.00004
610.748984,0.521156735,0.3644804,1.429862167,0.152756582,0.471994001,TOC.5T.00005
641.8575481,-0.105117143,0.151087927,-0.695734891,0.486594871,0.785256578,TOC.5T.00011
0,NA,NA,NA,NA,NA,TOC.5T.00014
0,NA,NA,NA,NA,NA,TOC.5T.00007
1299.043713,-0.469438624,0.567865596,-0.826672063,0.40842296,0.730103304,TOC.5T.00006
14.43500075,0.324967583,0.757116364,0.429217487,0.667764958,0.880463692,TOC.5T.00008
1188.48953,0.085253376,0.160429935,0.531405663,0.595137698,0.844062869,TOC.5T.00009
167.8553505,0.019153875,0.116044787,0.165055886,0.868899994,0.960954868,TOC.5T.00010
0,NA,NA,NA,NA,NA,TOC.5T.00017
479.1853417,-0.072561237,0.148245036,-0.489468242,0.624510233,0.858838031,TOC.5T.00016
4303.580265,0.360911674,0.286921805,1.257874679,0.208437082,0.542447468,TOC.5T.00012
620.6044768,-0.486490335,0.164049003,-2.965518394,0.003021733,0.039933452,TOC.5T.00013
242.1635734,0.407026162,0.137594442,2.958158462,0.00309483,0.040658403,TOC.5T.00022
280.2349536,0.193987951,0.151524062,1.280245188,0.200458918,0.533875214,TOC.5T.00019
90.17926742,0.526597885,0.211180161,2.493595437,0.012645658,0.10826925,TOC.5T.00023
134.660386,0.200653939,0.191272658,1.04904664,0.294156653,0.637093292,TOC.5T.00026
0.352237672,-1.071861031,2.878905131,-0.37231551,0.709657952,NA,TOC.5T.00027
281.4269336,0.078552083,0.141622279,0.554659076,0.579127873,0.835479286,TOC.5T.00024
822.5266223,-0.71990987,0.46485945,-1.548661363,0.121463146,0.421496658,TOC.5T.00025
693.314484,0.032628218,0.108396626,0.30100769,0.763408631,0.923318018,TOC.5T.00028
142.1398065,0.140148295,0.12690321,1.104371551,0.269431996,0.612403725,TOC.5T.00029
2091.821374,0.365417896,0.068095738,5.36623743,8.04E-08,5.94E-06,TOC.5T.00030
0,NA,NA,NA,NA,NA,TOC.5T.00032
3.758757611,0.719637537,3.313372103,0.217191886,0.828058808,NA,TOC.5T.00033
0,NA,NA,NA,NA,NA,TOC.5T.00034
526.3169514,0.055079405,0.163432934,0.337015336,0.736105339,0.912008971,TOC.5T.00035
368.3129637,0.274847365,0.149423251,1.839388206,0.065858108,0.299791127,TOC.5T.00036
184.358713,-0.017674497,0.122650598,-0.144104449,0.885417992,0.965713605,TOC.5T.00038
0.751534977,-1.642616004,1.197498435,-1.37170618,0.170154924,NA,TOC.5T.00042
406.3605146,0.041629043,0.162223994,0.256614585,0.797476315,0.937513448,TOC.5T.00039
2.040833478,0.109005024,0.815747672,0.133625909,0.893698396,NA,TOC.5T.00044
265.7934432,0.205346254,0.127819914,1.606527862,0.108157978,0.396955214,TOC.5T.00046
741.4610093,-0.291692957,0.265271242,-1.099602635,0.271505293,0.613985762,TOC.5T.00045
7.175971826,-1.261171165,1.708392516,-0.738220961,0.460380188,0.770659564,TOC.5T.00040
653.5464346,0.027365691,0.171370264,0.15968751,0.87312724,0.962274719,TOC.5T.00047
30.71675876,-1.665861219,1.529246665,-1.089334544,0.276006385,0.619459486,TOC.5T.00048
1.801313889,-3.614364791,1.470041504,-2.45868214,0.013944802,NA,TOC.5T.00051
0.395310289,-0.659533606,1.897933177,-0.347500962,0.728214996,NA,TOC.5T.00052
46.61665755,0.018604784,0.279156139,0.066646516,0.946863113,0.985005069,TOC.5T.00050
1.572499456,0.295094718,0.994010112,0.296872954,0.766563505,NA,TOC.5T.00054
333.7135363,-0.117254835,0.101437752,-1.155928961,0.247710215,0.588223796,TOC.5T.00059
0,NA,NA,NA,NA,NA,TOC.5T.00060
11.9185295,2.886437112,1.905391211,1.51487899,0.129803052,0.434527011,TOC.5T.00063
99.96928373,-0.14408872,0.6423783,-0.224305087,0.822519918,0.943995657,TOC.5T.00064
461.2240928,2.346380964,0.362226507,6.477662223,9.32E-11,1.30E-08,TOC.5T.00066
24.11123117,0.310718937,1.405934223,0.221005316,0.825088294,0.944754353,TOC.5T.00065
2622.700128,-0.662941192,0.413115865,-1.604734285,0.108552293,0.398022226,TOC.5T.00061
583.3626427,-0.290398562,0.558582582,-0.519884743,0.60314391,0.848957781,TOC.5T.00062
244.5476296,-0.428882233,0.232780461,-1.842432267,0.065411946,0.298777104,TOC.5T.00067
56.6519863,-0.098862595,0.207443151,-0.476576807,0.633663502,0.864156699,TOC.5T.00069
428.2954363,0.263170856,0.141822164,1.85563982,0.063504914,0.293677289,TOC.5T.00073
1125.762323,-0.290833118,0.236402242,-1.230246866,0.218604675,0.553296541,TOC.5T.00074
213.5769832,-0.86912947,0.751364856,-1.15673426,0.247380948,0.58782321,TOC.5T.00075
58.36081145,-0.517184393,0.49634209,-1.04199181,0.297415476,0.640589212,TOC.5T.00078
6.88413371,0.008591205,0.667348744,0.012873636,0.989728608,0.997044581,TOC.5T.00081
0.111092773,-1.145001325,3.724945049,-0.307387441,0.758548487,NA,TOC.5T.00082
1135.286093,-0.240922443,0.102568232,-2.348899251,0.018829001,0.138415178,TOC.5T.00076
0,NA,NA,NA,NA,NA,TOC.5T.00071
22.82757641,0.949808097,0.474388618,2.002173029,0.045266125,0.238436062,TOC.5T.00070
3712.553865,-0.063497229,0.137221959,-0.462733732,0.643555237,0.868332096,TOC.5T.00072
2243.87851,-0.214028694,0.423169204,-0.505775686,0.613014129,0.853484306,TOC.5T.00084
0,NA,NA,NA,NA,NA,TOC.5T.00086
628.98376,0.151186757,0.112193818,1.347549803,0.177803225,0.504188361,TOC.5T.00085
0.534945411,-0.183257433,3.724945049,-0.049197352,0.960762021,NA,TOC.5T.00088
0,NA,NA,NA,NA,NA,TOC.5T.00089
4.930806172,-1.831694948,2.106000065,-0.86975066,0.38443668,0.714587375,TOC.5T.00090
3.214418767,0.137592937,0.58190218,0.236453724,0.813080612,NA,TOC.5T.00091
488.5805853,-0.066052641,0.637449399,-0.10362021,0.917470749,0.975637941,TOC.5T.00087
665.4334321,-0.298550513,0.218769814,-1.364678736,0.172354046,0.496459834,TOC.5T.00092
426.4118357,0.002748433,0.197078651,0.013945867,0.988873169,0.997044581,TOC.5T.00093
167.2239756,-0.04907331,0.108275841,-0.45322493,0.650386782,0.871897083,TOC.5T.00094
750.7468061,-0.060370708,0.126564388,-0.47699601,0.633364963,0.864156699,TOC.5T.00095
43.18157379,-0.22514101,0.295694929,-0.76139625,0.446420427,0.760874425,TOC.5T.00096
74.21653841,-0.043499452,0.145649124,-0.29865921,0.765200083,0.923524932,TOC.5T.00097
200.9416894,-0.290217455,0.261349559,-1.110457028,0.266802136,0.609429848,TOC.5T.00098
14.19079303,-1.204658081,0.537356228,-2.241823985,0.02497275,0.166825956,TOC.5T.00099
0,NA,NA,NA,NA,NA,TOC.5T.00102
262.7705238,0.014586778,0.119824573,0.121734447,0.903109332,0.971210044,TOC.5T.00100
3729.872998,-0.0839802,0.171633647,-0.489299163,0.624629914,0.858870936,TOC.5T.00101
454.7638563,0.293627367,0.229227808,1.280941305,0.200214283,0.533875214,TOC.5T.00104
1.90018768,1.484712332,3.59041141,0.413521506,0.67922457,NA,TOC.5T.00105
469.2785847,-0.127540743,0.119754882,-1.065014978,0.286869152,0.629460587,TOC.5T.00106
382.9557264,0.213935765,0.138660362,1.54287615,0.122860829,0.423926915,TOC.5T.00107
144.8930699,0.486464783,0.124835209,3.896855589,9.74E-05,0.002767075,TOC.5T.00108
537.7736484,-0.051146314,0.164891725,-0.310181204,0.756423163,0.920431615,TOC.5T.00109
250.4016558,0.036137854,0.185393981,0.194924633,0.84545195,0.950653639,TOC.5T.00110
336.0122775,0.058333828,0.155477656,0.375191071,0.70751837,0.899514359,TOC.5T.00103
91.896157,0.171187095,0.238470432,0.717854595,0.472846947,0.777307974,TOC.5T.00111
438.5284463,0.031154728,0.10684025,0.291601035,0.770591684,0.926289159,TOC.5T.00112
724.9349021,0.430026224,0.289572873,1.485036287,0.137534212,0.447937089,TOC.5T.00113
299.3985833,-0.113896981,0.14446083,-0.788428123,0.430446326,0.74802354,TOC.5T.00114
393.0712108,0.049614475,0.183308835,0.270660576,0.786652101,0.932616432,TOC.5T.00115
8.349200196,-0.203539666,0.48904351,-0.416199503,0.677264023,0.885666005,TOC.5T.00116
102.6367559,-0.16245576,0.254429712,-0.638509388,0.523142145,0.805481845,TOC.5T.00119
413.443341,-0.077366873,0.142573811,-0.54264435,0.587374697,0.83881999,TOC.5T.00117
759.9645071,0.046205169,0.184635525,0.250250697,0.802393481,0.938485068,TOC.5T.00118
67.06579984,0.199652814,0.256359211,0.778801016,0.436096939,0.754509763,TOC.5T.00121
385.3179483,0.107855851,0.188189054,0.573124994,0.566560065,0.828740492,TOC.5T.00122
464.9875934,-0.345251969,0.221001272,-1.562217112,0.118236851,0.415965723,TOC.5T.00123
15551.39379,-0.399411816,0.152254405,-2.623318619,0.00870778,0.084622153,TOC.5T.00120
741.5989655,-0.176914946,0.118291057,-1.495590205,0.134760477,0.443476039,TOC.5T.00125
29.37779165,0.504658015,0.658179979,0.766747745,0.44323151,0.758998492,TOC.5T.00126
650.4802569,-0.051036237,0.115950505,-0.440155369,0.659824582,0.876819511,TOC.5T.00127
724.8954411,0.141129646,0.161081583,0.876137686,0.380955187,0.711577469,TOC.5T.00128
39.25121697,0.220333072,0.238179157,0.925072851,0.354928014,0.689029787,TOC.5T.00129
1.113736276,-0.253492289,1.410062383,-0.179773812,0.857330144,NA,TOC.5T.00131
35.67207026,0.085588116,0.785651075,0.108939093,0.913250799,0.975000884,TOC.5T.00130
16967.95631,-0.167580732,0.142504344,-1.175969288,0.239607149,0.578639583,TOC.5T.00124
186.6628007,0.475097859,0.274732557,1.729310366,0.083753562,0.341500044,TOC.5T.00133
332.5976767,-0.389257906,0.134166844,-2.901297322,0.003716211,0.046362504,TOC.5T.00132
105.8037133,0.116524318,0.187400174,0.621794075,0.534077283,0.81201412,TOC.5T.00136
489.0619636,0.09019589,0.086632695,1.04112992,0.297815255,0.640589212,TOC.5T.00137
24.09451165,-0.63033931,0.69988209,-0.900636434,0.367781656,0.701629256,TOC.5T.00138
196.3595692,0.000618813,0.113368248,0.005458432,0.995644823,0.997702476,TOC.5T.00140
3417.816594,-0.248965858,0.236349133,-1.053381728,0.292166075,0.635282725,TOC.5T.00134
282.1413621,-0.073356972,0.122987822,-0.596457203,0.550869836,0.820770698,TOC.5T.00135
4102.720271,-0.650261494,0.485494162,-1.339380664,0.180446781,0.508062158,TOC.5T.00142
511.6895298,0.383653834,0.126882144,3.023702328,0.00249702,0.03511582,TOC.5T.00141
1612.352555,0.262161172,0.174695961,1.500671058,0.133440662,0.440868434,TOC.5T.00144
736.8032428,0.628506044,0.127979078,4.911006202,9.06E-07,5.05E-05,TOC.5T.00143
0.520205867,2.168299064,3.688201707,0.587901432,0.556598455,NA,TOC.5T.00145
182.6233323,0.002906358,0.278753558,0.010426264,0.991681195,0.997044581,TOC.5T.00146
133.2575086,0.37063755,0.224756045,1.649065994,0.099134115,0.37994767,TOC.5T.00147
24.20921372,-0.907726079,0.68498207,-1.325182247,0.185110712,0.514371631,TOC.5T.00148
17.80634731,-0.830478226,0.662254398,-1.254016927,0.209835853,0.544108665,TOC.5T.00149
10.96267524,-1.367784043,1.248847976,-1.095236625,0.273412984,0.616573045,TOC.5T.00150
1364.996273,0.72886406,0.170819126,4.266876182,1.98E-05,0.000751207,TOC.5T.00151
0.533650029,1.678284335,3.694181904,0.454304736,0.649609508,NA,TOC.5T.00153
132.0337794,-0.628848818,0.505514307,-1.243978279,0.213507557,0.548070431,TOC.5T.00154
1317.859121,0.713914121,0.241629299,2.954584243,0.003130907,0.040836843,TOC.5T.00152
686.9711802,-0.604402949,0.250537538,-2.412424711,0.01584681,0.12452129,TOC.5T.00155
383.4300404,-0.99289533,0.62204756,-1.596172694,0.110450242,0.401293545,TOC.5T.00158
22.54880065,-0.264248545,1.045231998,-0.252813294,0.800412494,0.937642594,TOC.5T.00161
872.314715,-0.060486595,0.114401356,-0.528722715,0.596997817,0.845232942,TOC.5T.00159
11.39114375,0.686135857,1.096812402,0.625572665,0.531595273,0.810390423,TOC.5T.00160
52.54756024,-0.874638456,0.863789726,-1.012559458,0.311270633,0.652847466,TOC.5T.00165
485.7342582,-0.446907069,0.194052278,-2.303024086,0.021277488,0.149041446,TOC.5T.00164
14.01130633,0.050201423,0.945640258,0.053087231,0.957662405,0.988864809,TOC.5T.00163
1289.530255,-0.525708917,0.419159717,-1.254197136,0.209770361,0.544108665,TOC.5T.00167
25.94715611,1.809079831,0.747594454,2.419867913,0.015526146,0.123041403,TOC.5T.00166
235.8433393,-0.234184861,0.25943365,-0.902677277,0.3666972,0.700101121,TOC.5T.00168
168.3311661,0.095780681,0.160106749,0.598230129,0.549686391,0.820118493,TOC.5T.00169
157.1855042,0.738667602,0.300940491,2.454530459,0.014106871,0.115674615,TOC.5T.00170
976.2822616,0.306810304,0.235597154,1.302266594,0.192825267,0.523729716,TOC.5T.00171
986.8421759,0.349448556,0.075569121,4.624224156,3.76E-06,0.000177663,TOC.5T.00172
78.09202089,-0.170350916,0.30495977,-0.558601275,0.57643387,0.833941976,TOC.5T.00177
103.9894747,0.55296201,0.224735386,2.460502637,0.013874255,0.114398452,TOC.5T.00180
104.9913834,-0.036636069,0.287483162,-0.127437268,0.898594321,0.970469612,TOC.5T.00178
382.2374586,-0.192680936,0.181948458,-1.058986366,0.289605989,0.632463889,TOC.5T.00179
1080.316513,-0.151236377,0.146439715,-1.032755199,0.301718474,0.643775188,TOC.5T.00175
225.9510199,0.428115908,0.271349324,1.577729772,0.114627704,0.40913555,TOC.5T.00173
1762.164319,0.115471303,0.078291676,1.474886086,0.140243172,0.452499922,TOC.5T.00174
199.5137581,-0.00385438,0.092663726,-0.041595345,0.966821284,0.992213967,TOC.5T.00176
133.3463807,-0.037044545,0.146285241,-0.253235013,0.800086612,0.937642594,TOC.5T.00184
105.2922415,-0.467848115,0.169710744,-2.756738338,0.005838105,0.064829115,TOC.5T.00185
440.2948626,0.207059775,0.153754299,1.346692584,0.178079262,0.504272777,TOC.5T.00186
97.88786695,-1.790203005,1.012123886,-1.768758775,0.076934139,0.326259907,TOC.5T.00187
0,NA,NA,NA,NA,NA,TOC.5T.00189
255.0637146,-0.066248392,0.260795002,-0.254024776,0.799476417,0.937640754,TOC.5T.00188
109.611456,-0.560665039,0.68910614,-0.813612021,0.415867249,0.735591667,TOC.5T.00191
0.340666713,-1.973241753,3.703283085,-0.532835786,0.594147259,NA,TOC.5T.00193
182.518713,0.269179957,0.140721133,1.912860925,0.055765859,0.271896682,TOC.5T.00192
872.0077849,-0.03968048,0.106021935,-0.3742667,0.708205904,0.899994846,TOC.5T.00194
54.20942523,-0.157523825,0.681757922,-0.231055365,0.81727179,0.942551353,TOC.5T.00195
7.286915584,0.307897352,1.275564813,0.24138119,0.80925969,0.939010853,TOC.5T.00197
40.37592052,-0.016427202,0.535243594,-0.030691076,0.975515908,0.995767803,TOC.5T.00198
117.9116848,0.661499663,0.362414418,1.825257579,0.067962168,0.304480063,TOC.5T.00200
977.3198443,-0.189472885,0.094464025,-2.005767633,0.044881046,0.237248657,TOC.5T.00199
171.8598543,0.123919943,0.13222366,0.937199461,0.348655967,0.683514703,TOC.5T.00205
0,NA,NA,NA,NA,NA,TOC.5T.00203
232.9856308,-0.282576359,0.154311805,-1.831203772,0.067070134,0.302504504,TOC.5T.00204
1924.060673,-0.053427564,0.155500074,-0.343585458,0.731158062,0.910170692,TOC.5T.00201
289.4498515,-0.039647153,0.113004241,-0.350846597,0.725703437,0.908249838,TOC.5T.00202
0.391152111,-0.581922034,2.845520315,-0.204504614,0.837959187,NA,TOC.5T.00208
456.6158365,-0.214515082,0.164712824,-1.302358103,0.192793998,0.523729716,TOC.5T.00206
256.3950019,0.026561442,0.115914836,0.229146185,0.818755298,0.94262236,TOC.5T.00207
0.318161022,0.297668909,2.301485924,0.129337706,0.897090437,NA,TOC.5T.00210
0,NA,NA,NA,NA,NA,TOC.5T.00211
285.411929,-0.139053205,0.127853732,-1.087595987,0.276773503,0.619936164,TOC.5T.00215
0.055546387,-0.664117435,3.724945049,-0.17828919,0.858495868,NA,TOC.5T.00216
106.5193018,-0.99259259,0.687553151,-1.443659429,0.148834799,0.46485675,TOC.5T.00220
121.4117289,-0.276623814,0.140215789,-1.972843541,0.048513391,0.249371377,TOC.5T.00219
239.5828379,0.295037238,0.167347292,1.763023681,0.077896496,0.32791556,TOC.5T.00217
3902.962475,0.234827405,0.133300336,1.761641506,0.078129886,0.32869113,TOC.5T.00218
0,NA,NA,NA,NA,NA,TOC.5T.00225
86.41519194,-0.98119746,0.463163667,-2.118468113,0.034135443,0.20462905,TOC.5T.00224
2.489769847,3.107021185,3.080383373,1.008647564,0.313143688,NA,TOC.5T.00221
0.055098633,0.297659241,3.724945049,0.0799097,0.936309075,NA,TOC.5T.00222
117.4498277,0.179810694,0.172712671,1.041097292,0.297830396,0.640589212,TOC.5T.00223
95.78998367,-0.382409285,0.214983312,-1.778785909,0.075274868,0.323186545,TOC.5T.00226
602.7905912,-0.586772599,0.577454725,-1.016136112,0.309564575,0.651576427,TOC.5T.00227
0,NA,NA,NA,NA,NA,TOC.5T.00230
31.91681751,1.29028331,0.983202456,1.312327184,0.189409764,0.519730443,TOC.5T.00228
0.622970536,0.037617673,2.81517939,0.013362442,0.989338631,NA,TOC.5T.00231
0.348372688,-0.880907108,3.710910589,-0.237383005,0.812359673,NA,TOC.5T.00232
49.54897533,0.521021939,0.782158436,0.666133504,0.505325771,0.795403224,TOC.5T.00229
2.312782908,-0.161687059,1.101188033,-0.146829655,0.883266477,NA,TOC.5T.00233
3.077208719,-0.560702955,0.65472172,-0.856398892,0.391777177,NA,TOC.5T.00234
39.97576081,-1.717321382,1.063784691,-1.614350533,0.106451415,0.39404407,TOC.5T.00238
2.686844452,-1.371630126,3.12933685,-0.438313353,0.661159148,NA,TOC.5T.00239
83.24168428,-0.472350366,0.281894784,-1.675626487,0.093811377,0.367625614,TOC.5T.00241
858.6707903,0.658395363,0.123453385,5.333149539,9.65E-08,6.83E-06,TOC.5T.00240
218.9580792,1.053193284,0.36109271,2.916683873,0.003537741,0.044551556,TOC.5T.00242
29.54632429,-0.633058563,0.497129446,-1.273428013,0.202866202,0.536722569,TOC.5T.00246
1188.271756,-0.099616537,0.163629243,-0.608794217,0.542660847,0.816923252,TOC.5T.00247
4.661156887,-0.32284419,0.526387154,-0.6133208,0.539664243,NA,TOC.5T.00248
30.26086481,2.913442741,1.14170902,2.551825981,0.010716003,0.097826498,TOC.5T.00256
159.4699014,0.219832739,0.14838015,1.481550863,0.138459842,0.449129741,TOC.5T.00257
3.942294519,-0.466577707,3.551502673,-0.131374731,0.895478877,NA,TOC.5T.00258
1.844321131,-0.64459327,0.828022772,-0.778472878,0.43629029,NA,TOC.5T.00259
811.0563784,0.135659422,0.157717688,0.860140821,0.389711422,0.717807541,TOC.5T.00249
1.025693113,0.442170089,1.332673102,0.331791861,0.74004643,NA,TOC.5T.00261
0.111092773,-1.145001325,3.724945049,-0.307387441,0.758548487,NA,TOC.5T.00260
232.2004741,0.103417968,0.118535764,0.872462156,0.382956305,0.713338744,TOC.5T.00262
908.2823856,0.136265834,0.128738656,1.058468675,0.289841825,0.632665997,TOC.5T.00263
555.8674308,-0.911718579,0.33192608,-2.746751866,0.006018865,0.065818727,TOC.5T.00265
2322.545545,-0.099573232,0.201889949,-0.493205496,0.621867395,0.857630902,TOC.5T.00264
78.99827197,-0.16866552,0.163009085,-1.034700123,0.300808979,0.643014913,TOC.5T.00267
438.163713,-0.187908922,0.179668544,-1.045864333,0.295623674,0.639136486,TOC.5T.00268
3234.836828,-1.157209544,0.24339234,-4.754502719,1.99E-06,0.000101937,TOC.5T.00266
1336.997697,-0.065358754,0.122620459,-0.533016711,0.594022012,0.843597841,TOC.5T.00269
0.332908967,-1.92895352,2.216048947,-0.870447164,0.384056082,NA,TOC.5T.00272
175.3750013,-0.795226122,0.3704868,-2.14643578,0.031838227,0.196404268,TOC.5T.00274
107.3543268,-0.364720417,0.201341497,-1.811451804,0.070070943,0.310642327,TOC.5T.00273
519.2226291,0.402808025,0.127937868,3.148465973,0.001641298,0.02602209,TOC.5T.00270
168.8921356,0.227252461,0.220116776,1.032417724,0.301876473,0.644009562,TOC.5T.00271
455.3598274,-0.377451641,0.241202433,-1.56487493,0.117612238,0.414407358,TOC.5T.00275
352.8242201,-0.170638567,0.181183316,-0.941800666,0.346294704,0.681439046,TOC.5T.00276
213.4558815,0.461444378,0.129499458,3.563291971,0.000366233,0.008163332,TOC.5T.00277
494.3352421,0.436671178,0.151714851,2.878236217,0.003999056,0.04911237,TOC.5T.00278
333.294842,0.101457943,0.126030484,0.805027002,0.420804098,0.739920327,TOC.5T.00279
384.1783909,0.040432272,0.133726066,0.302351463,0.762384151,0.922511743,TOC.5T.00280
2.81286984,0.078757653,3.640720137,0.021632438,0.982741158,NA,TOC.5T.00281
164.6132889,0.07728185,0.333289327,0.231876161,0.816634201,0.942172688,TOC.5T.00282
447.9590108,-0.45360271,0.363847969,-1.246681989,0.212514125,0.547234509,TOC.5T.00283
66.04517757,0.121301783,0.201986668,0.600543514,0.54814407,0.819092603,TOC.5T.00284
2.794482686,0.589372697,2.777899363,0.212164884,0.831978401,NA,TOC.5T.00286
17.45008469,-0.144230205,0.415016368,-0.347528957,0.728193968,0.908869907,TOC.5T.00285
0.447561719,-2.226333698,3.697049258,-0.602192057,0.547046302,NA,TOC.5T.00287
0,NA,NA,NA,NA,NA,TOC.5T.00288
0,NA,NA,NA,NA,NA,TOC.5T.00289
0.476933398,-2.29358036,3.694816165,-0.620756286,0.534759989,NA,TOC.5T.00290
0.450703167,2.718942948,3.665336334,0.741799033,0.458209107,NA,TOC.5T.00291
326.9574367,-0.193586309,0.151781158,-1.27543044,0.20215693,0.53591262,TOC.5T.00292
111.175078,-0.230533752,0.25396464,-0.907739563,0.364015836,0.69747103,TOC.5T.00294
4914.155603,-0.276466232,0.215499705,-1.282907706,0.199524413,0.532728987,TOC.5T.00293
7.818559518,-1.075936745,1.668482359,-0.644859527,0.519018222,0.803609209,TOC.5T.00295
202.2518538,-0.390684351,0.202008648,-1.933998144,0.053113356,0.26377201,TOC.5T.00297
580.5414949,-0.335528342,0.292954675,-1.145325099,0.252074513,0.592725308,TOC.5T.00301
201.6137417,-0.085992879,0.136591267,-0.629563526,0.528980194,0.808893335,TOC.5T.00303
728.0102854,0.060151418,0.108890583,0.552402384,0.580672698,0.836373489,TOC.5T.00304
370.7155329,-0.284656742,0.181676486,-1.566833156,0.117153695,0.413407261,TOC.5T.00302
3722.874738,-0.263134317,0.150767093,-1.745303384,0.080932073,0.335103884,TOC.5T.00305
312475.7242,0.24775216,0.293721353,0.843493867,0.398952294,0.724906778,TOC.5T.00298
5.911369949,0.322831898,0.873295547,0.36967084,0.711627762,0.900933075,TOC.5T.00312
4012.598752,-0.396140494,0.211711181,-1.871136388,0.061326179,0.287377827,TOC.5T.00306
164.4658857,-0.072061876,0.125171452,-0.575705363,0.564814349,0.8275446,TOC.5T.00308
104.9170305,0.379335404,0.378801539,1.001409354,0.316628944,0.657545884,TOC.5T.00315
3199.633889,0.25220643,0.076822239,3.282987214,0.001027133,0.018267128,TOC.5T.00314
30.39163204,-2.10588259,1.016767312,-2.071154889,0.038344324,0.216835935,TOC.5T.00318
562.3781311,-0.23805683,0.099160566,-2.400720768,0.016362817,0.127082647,TOC.5T.00316
209.564501,-0.568263763,0.143126919,-3.970348606,7.18E-05,0.002161755,TOC.5T.00317
167.034826,-0.272829373,0.222598483,-1.225656931,0.220327804,0.555136408,TOC.5T.00319
0,NA,NA,NA,NA,NA,TOC.5T.00321
0,NA,NA,NA,NA,NA,TOC.5T.00322
190.9315481,-0.661755497,0.752396573,-0.879530186,0.379113874,0.711154866,TOC.5T.00320
235.0757271,-0.059405835,0.877450737,-0.067702758,0.946022254,0.985005069,TOC.5T.00323
242.4779616,-0.090825008,0.150021681,-0.605412544,0.544904918,0.817675267,TOC.5T.00325
300.2351531,0.312116364,0.304406324,1.025328122,0.305208391,0.647222135,TOC.5T.00326
31.12102367,0.229923973,0.316426811,0.726626081,0.467455047,0.77516972,TOC.5T.00327
1729.915518,-0.491781984,0.250445347,-1.963629951,0.049573021,0.252567462,TOC.5T.00328
1602.757365,0.121857227,0.106228849,1.1471199,0.25133207,0.591676661,TOC.5T.00329
345.9473371,-0.155622547,0.150112566,-1.03670566,0.299873053,0.642534965,TOC.5T.00332
28.61891321,-0.555863421,0.237307727,-2.342373877,0.019161509,0.139450161,TOC.5T.00333
0.528802517,-0.183246944,3.724945049,-0.049194536,0.960764265,NA,TOC.5T.00335
1235.438139,0.026401894,0.081250505,0.324944369,0.745223176,0.915292015,TOC.5T.00331
690.1675748,0.245810779,0.102367137,2.401266515,0.016338432,0.126971652,TOC.5T.00330
10.10087268,0.313461994,2.345473448,0.133645509,0.893682896,0.968645356,TOC.5T.00336
1.362941754,0.377035504,1.139198549,0.330965576,0.740670488,NA,TOC.5T.00338
48.62992204,-0.01448543,0.278758876,-0.051964014,0.958557367,0.989155288,TOC.5T.00339
17.78640206,-0.566140822,0.631226641,-0.896889938,0.36977765,0.702871843,TOC.5T.00342
15.52376421,-0.504178161,1.520369866,-0.331615465,0.74017964,0.913305562,TOC.5T.00341
11.18776371,-0.326868965,1.750736026,-0.186703741,0.851892923,0.953008444,TOC.5T.00340
341.9308668,0.176649666,0.188574381,0.936763865,0.348880037,0.683851914,TOC.5T.00343
8.296995643,1.040270512,2.482505576,0.419040554,0.675186494,0.884161772,TOC.5T.00346
3020.582257,0.227862571,0.088029723,2.58847312,0.009640247,0.090632841,TOC.5T.00345
119.4899938,-0.077428249,0.248605332,-0.311450476,0.755458187,0.919754009,TOC.5T.00347
281.6525709,-0.229069996,0.189680498,-1.20766235,0.227177166,0.564332025,TOC.5T.00350
0,NA,NA,NA,NA,NA,TOC.5T.00351
7.83484158,-0.874605118,1.520744428,-0.575116438,0.565212552,0.827779739,TOC.5T.00352
